x,z
http://www.gemeentegeschiedenis.nl/gg-schema#absorbed,http://www.w3.org/2002/07/owl#topObjectProperty
http://dbpedia.org/ontology/numberOfSeatsInParliament,http://dbpedia.org/ontology/numberOfSeatsInParliament
http://dbpedia.org/ontology/numberOfSeatsInParliament,http://www.w3.org/2002/07/owl#topObjectProperty
http://www.gemeentegeschiedenis.nl/gg-schema#amsterdamCode,http://www.gemeentegeschiedenis.nl/gg-schema#amsterdamCode
http://www.gemeentegeschiedenis.nl/gg-schema#amsterdamCode,http://www.w3.org/2002/07/owl#topObjectProperty
http://dbpedia.org/ontology/otherParty,http://dbpedia.org/ontology/otherParty
http://dbpedia.org/ontology/otherParty,http://www.w3.org/2002/07/owl#topObjectProperty
http://www.w3.org/2002/07/owl#topObjectProperty,http://www.w3.org/2002/07/owl#topObjectProperty
http://www.w3.org/2004/02/skos/core#narrower,http://www.w3.org/2004/02/skos/core#narrower
http://www.w3.org/2004/02/skos/core#narrower,http://www.w3.org/2002/07/owl#topObjectProperty
http://dbpedia.org/ontology/politicalMajority,http://dbpedia.org/ontology/politicalMajority
http://dbpedia.org/ontology/politicalMajority,http://www.w3.org/2002/07/owl#topObjectProperty
http://www.gemeentegeschiedenis.nl/gg-schema#resourceWikipedia,http://www.gemeentegeschiedenis.nl/gg-schema#resourceWikipedia
http://www.gemeentegeschiedenis.nl/gg-schema#resourceWikipedia,http://www.w3.org/2002/07/owl#topObjectProperty
http://dbpedia.org/ontology/nationalAffiliation,http://dbpedia.org/ontology/nationalAffiliation
http://dbpedia.org/ontology/nationalAffiliation,http://www.w3.org/2002/07/owl#topObjectProperty
http://dbpedia.org/ontology/spokesperson,http://dbpedia.org/ontology/spokesperson
http://dbpedia.org/ontology/spokesperson,http://www.w3.org/2002/07/owl#topObjectProperty
http://www.gemeentegeschiedenis.nl/gg-schema#resourceGeonames,http://www.gemeentegeschiedenis.nl/gg-schema#resourceGeonames
http://www.gemeentegeschiedenis.nl/gg-schema#resourceGeonames,http://www.w3.org/2002/07/owl#topObjectProperty
http://www.gemeentegeschiedenis.nl/gg-schema#originated,http://www.gemeentegeschiedenis.nl/gg-schema#originated
http://www.gemeentegeschiedenis.nl/gg-schema#originated,http://www.w3.org/2002/07/owl#topObjectProperty
http://www.gemeentegeschiedenis.nl/gg-schema#identifies,http://www.gemeentegeschiedenis.nl/gg-schema#identifies
http://www.gemeentegeschiedenis.nl/gg-schema#identifies,http://www.w3.org/2002/07/owl#topObjectProperty
http://www.gemeentegeschiedenis.nl/gg-schema#cbsCode,http://www.gemeentegeschiedenis.nl/gg-schema#cbsCode
http://www.gemeentegeschiedenis.nl/gg-schema#cbsCode,http://www.w3.org/2002/07/owl#topObjectProperty
http://www.gemeentegeschiedenis.nl/gg-schema#absorbedBy,http://www.gemeentegeschiedenis.nl/gg-schema#absorbedBy
http://www.gemeentegeschiedenis.nl/gg-schema#absorbedBy,http://www.w3.org/2002/07/owl#topObjectProperty
http://dbpedia.org/ontology/amsterdamCode,http://dbpedia.org/ontology/amsterdamCode
http://dbpedia.org/ontology/amsterdamCode,http://www.w3.org/2002/07/owl#topObjectProperty
http://dbpedia.org/ontology/youthWing,http://dbpedia.org/ontology/youthWing
http://dbpedia.org/ontology/youthWing,http://www.w3.org/2002/07/owl#topObjectProperty
http://dbpedia.org/ontology/numberOfMembersAsOf,http://dbpedia.org/ontology/numberOfMembersAsOf
http://dbpedia.org/ontology/numberOfMembersAsOf,http://www.w3.org/2002/07/owl#topObjectProperty
http://dbpedia.org/ontology/viceLeaderParty,http://dbpedia.org/ontology/viceLeaderParty
http://dbpedia.org/ontology/viceLeaderParty,http://www.w3.org/2002/07/owl#topObjectProperty
http://dbpedia.org/ontology/europeanAffiliation,http://dbpedia.org/ontology/europeanAffiliation
http://dbpedia.org/ontology/europeanAffiliation,http://www.w3.org/2002/07/owl#topObjectProperty
http://dbpedia.org/ontology/party,http://dbpedia.org/ontology/party
http://dbpedia.org/ontology/party,http://www.w3.org/2002/07/owl#topObjectProperty
